"1816_1"	0	"This movie is truly brilliant. It ducks through banality to crap at such speed you don't even see good sense and common decency to mankind go whizzing past. But it doesn't stop there! This movie hits the bottom of the barrel so hard it bounces back to the point of ludicrous comedy: behold as Kor the Beergutted Conan wannabe with the over-abundance of neck hair struts his stuff swinging his sword like there's no tomorrow (and the way he swung it, I really am amazed there *was* a tomorrow for him, or at least, for his beer gut). Don't miss this movie, it's a fantastic romp through idiocy, and sheer bloody mindedness! And once you have finished watching this one, dry the tears of joy (or tears of frustration at such an inept attempt at storytelling) from your eyes because some stupid f00l gave these people another $5 to make a sequel!"
"4682_4"	0	"Yep, lots of shouting, screaming, cheering, arguing, celebrating, fist clinching, high fiving & fighting. You have a general idea as to why, but can never be 100% certain. A naval knowledge would be an advantage for the finer points, but then you'd probably spot the many flaws. Not an awful film & Hackman & Washington are their usual brilliant, but the plot was one you could peg pretty early on. I'm still waiting to see a submarine film where people get on with each other & don't argue, but then you probably wouldn't have a film.<br /><br />4/10"
"225_9"	1	"This film reminds me of 42nd Street starring Bebe Daniels and Ruby Keeler. When I watch this film a lot of it reminded me of 42nd Street, especially the character Eloise who's a temperamental star and she ends up falling and breaks her ankle, like Bebe Daniels did in 42nd Street and another performer gets the part and become a star. This film, like most race films, keeps people watching because of the great entertainment. Race films always showed Black Entertainment as it truly was that was popular in that time era. The Dancing Styles, The Music, Dressing Styles, You'll Love It. This movie could of been big if it was made in Hollywood, it would of had better scenery, better filming, and more money which would make any movie better. But its worth watching because it is good and Micheaux does good with the little he has. I have to say out of all Micheaux's films, Swing is the best! The movie features singers, dancers, actresses, and actors who were popular but forgotten today. Doli Armena, a awesome female trumpet player who can blow the horn so good that you think Gabriel is blowing a horn in the sky. The sexy, hot female dancer Consuela Harris would put Ann Miller and Gyspy Rose Lee to shame.<br /><br />Adding further info... Popular blues singer of the 20's and 30's Cora Green is the focus of the film, she's Mandy, a good, hard working woman with a no good man who takes her money and spend it on other women. A nosy neighbor played by Amanda Randolph tells Mandy what she seen and heard and Mandy goes down to the club and catches her man with an attractive, curvy woman by the name of Eloise (played Hazel Diaz, a Hot-Cha entertainer in the 30's) and a fight breaks out. Then Mandy goes to Harlem where she reunites with a somewhat guardian angel Lena played by one of the most beautiful women in movies Dorothy Van Engle. Lena provides Mandy with a home, a job, and helps her become a star when temperamental Cora Smith (played by Hazel, I guess she's playing two parts or maybe she changed her stage name) tries to ruin the show with her bad behavior. When Cora gets drunk and breaks her leg, Lena convinces everyone that Mandy is right for the job and Lena is right and a star is born in Mandy. Tall, long, lanky, but handsome Carman Newsome is the cool aspiring producer who Lena looks out for as well. Pretty boy Larry Seymour plays the no good man but after Lena threatens him, he might shape up. There are a few highlights but the one that sticks out to me is the part where Cora Smith (Hazel Diaz) struts in late for rehearsal and goes off on everyone and then her man comes in and punches her in the jaw but that's not enough, she almost gets into a fight with Mandy again. In between there's great entertainment by chorus girls, tap dancers, shake dancers, swing music, and blues singing. There's even white people watching the entertainment, I wonder where Micheaux found them, there's even a scene where there's blacks and whites sitting together at the club, Micheaux frequently integrated blacks and whites in his films, he should be commended for such a bold move.<br /><br />This movie was the first race film I really enjoyed and it helped introduced me to Oscar Micheaux. This movie is one of the best of the race film genre, its a behind the scenes story about the ups and downs of show business.<br /><br />No these early race films may not be the best, can't be compared with Hallelujah, Green Pastures, Stormy Weather, Cabin In The Sky, Carmen Jones, or any other Hollywood films but their great to watch because their early signs of black film-making and plus these films provide a glimpse into black life and black entertainment through a black person's eyes. These films gave blacks a chance to play people from all walks of life, be beautiful, classy, and elegant, and not just be stereotypes or how whites felt blacks should be portrayed like in Hollywood. Most of the actors and actresses of these race films weren't the best, but they were the only ones that could be afforded at the time, Micheaux and Spencer Williams couldn't afford Nina Mae McKinney, Josephine Baker, Ethel Waters, Fredi Washington, Paul Robeson, Rex Ingram, and more of the bigger stars, so Micheaux and other black and white race film-makers would use nightclub performers in their movies, some were good, some weren't great actors and actresses, but I think Micheaux and others knew most weren't good actors and actresses but they were used more as apart of an experiment than for true talent, they just wanted their stories told, and in return many black performers got to perform their true talents in the films. For some true actors/actresses race films were the only type of films they could get work, especially if they didn't want to play Hollywood stereotypes, so I think you'll be able to spot the true actors/actresses from the nightclub performers. These race films are very historic, they could have been lost forever, many are lost, maybe race films aren't the greatest example of cinema but even Hollywood films didn't start out great in the beginning. I think if the race film genre continued, it would have better. If your looking for great acting, most race films aren't the ones, but if your looking for a real example of black entertainment and how blacks should have been portrayed in films, than watch race films. There are some entertaining race films with a good acting cast, Moon Over Harlem, Body and Soul, Paradise In Harlem, Keep Punching, Sunday Sinners, Dark Manhattan, Broken Strings, Boy! What A Girl, Mystery In Swing, Miracle In Harlem, and Sepia Cinderella, that not only has good entertainment but good acting."
"3209_1"	0	"I also saw this amazingly bad piece of \"anime\" at the London Sci-Fi Festival. If you HAVE to watch this thing, do so with a large audience preferably after a few beers, you may then glean some enjoyment from it. <br /><br />I found the dialogue hilarious, lodged in my mind is the introduction of Cremator. The animation is awful. It is badly designed and badly executed. It may have been a good idea for the producers to have hired at least one person who was not colour blind.<br /><br />There's nothing else to say really, this film is a failure on every level."
"12245_10"	1	"This is the best Emma in existence in my opinion. Having seen the other version (1996) which is also good, and read the book, I think I can safely say with confidence that this is the true interpretation and is the most faithful to Jane Austen's masterpiece. The 1996 movie with G. Paltrow is good too, it's just that it's almost like a different story altogether. It's very light and fluffy, you don't see the darker edges of the characters and if you just want a pleasant movie, that one would do fine but the intricacies of some of the plot points, such as the Churchill/Fairfax entanglement is so much glossed over as to be virtually non-existent. But if you want the characters fleshed out a bit, more real and multidimensional, the 1996 TV version is the superior. Emma is a remarkable person, but she is flawed. Kate Beckinsale is masterful at showing the little quirks of the character. You see her look casually disgusted at some of the more simple conversation of Harriet Smith, yet she shows no remorse for having ruined Harriet's proposal until that action has the effect of ruining her own marital happiness at the ending. You see her narcissism and it mirrors Frank Churchill's in that they would do harm to others to achieve their own aims. For Emma, it was playing matchmaker and having a new friend to while away the time with after having suffered the loss of her governess to marriage. For Frank Churchill, it is securing the promise of the woman he loves while treating her and others abominably to keep the secret. In the book, she realizes all of this in a crushing awakening to all the blunders she has made. Both Kate Beckinsale and Gyneth Paltrow are convincing in their remorse but Paltrow's is more childlike and stagnant while Beckinsale's awakening is rather real and serious and you see the transition from child-like, selfish behavior to kind and thoughtful adult. Both versions are very good but I prefer this one."
"2729_4"	0	"Actress Ruth Roman's real-life philanthropic gesture to help entertain troops arriving from and leaving for the Korean War at an air base near San Francisco jump-started this all-star Warner Bros. salute to patriotism and song. Many celebrities make guest appearances while a love-hate romance develops between a budding starlet and a painfully green and skinny Air Force Corporal (Ron Hagerthy, who looks like he should be delivering newspapers from his bicycle). Seems the Corporal has fooled the actress into thinking he's off to battle when actually he's part of a airplane carrier crew, flying to and from Honolulu (you'd think she'd be happy he was staying out of harm's way, but instead she acts just like most childish females in 1950s movies). Doris Day is around for the first thirty minutes or so, and her distinct laugh and plucky song numbers are most pleasant. Roman is also here, looking glamorous, while James Cagney pokes fun at his screen persona and Gordon MacRae sings in his handsome baritone. Jane Wyman sings, too, in a hospital bedside reprise following Doris Day's lead, causing one to wonder, \"Did they run out of sets?\" For undemanding viewers, an interesting flashback to another time and place. Still, the low-rent production and just-adequate technical aspects render \"Starlift\" strictly a second-biller. *1/2 from ****"
"3407_2"	0	"OK, forget all the technical inconsisties or the physical impossibilities of the Space Shuttle accidentally being launched by a quirky robot with a heart of gold. Forget the hideous special effects and poorly-constructed one-dimensional characters. Just looking at the premise of the story. The very reason for the film to exist in the first place, and you will see just how badly this film was pieced together.<br /><br />I know 9 year olds that look at this insult to the intelligence and just laugh at it. The story is horrible. The acting is comical and the message its trying to show is incomprehensible. And whats worse, is that the cable Movie channels KEEP SHOWING IT! Its on twice a day every two or three days! Why does anyone in their right mind think that people would want to see this painful piece of celluloid multiple times, much less to see it at all?<br /><br />My recomendation is dont even bother spending the energy to watch this thing. Its just not worth it."
"9985_1"	0	"Have I ever seen a film more shockingly inept? I can think of plenty that equal this one, but none which manage to outdo it. The cast are all horrible stereotypes lumbered with flat dialogue. I am ashamed for all of the people involved in making this. Each one wears an expression of fear not generated by the plot, but by the realisation that this project could easily nix their career. Even the many charms of Ms. Diaz don't provide an adequate reason to subject yourself to this. Avoid, it's obviously a style of film that Americans haven't really got a grasp of. Watch the final result if you must, and you'll see what I'm talking about, but DON'T say I didn't warn you..."
"10091_1"	0	"I cannot believe that this movie was ever created. I think at points the director is trying to make it an artistic piece but this just makes it worse. The zombies look like they applied too much eye makeup. The zombies are only in the movie for a few minutes. Finally, there are maybe five or six zombies total, definitely not a nation. The best part of the movie, if there is one is definitely the credits because the painful experience was finally finished. Again to reiterate other user comments, the voodoo priestesses are strange and do not make much sense in the whole movie. Also, there is a scene with a snake and a romanian girl that just does not make sense at all. It is never explained."
"454_4"	0	"Generally over rated movie which boasts a strong cast and some clever dialog and of course Dean Martin songs. Problem is Nicholas Cage, there is no chemistry between he and Cher and they are the central love story. Cher almost makes up for this with her reactions to Cage's shifting accent and out of control body language. Cage simply never settles into his role. He tries everything he can think of and comes across as an actor rather than real person and that's what's needed in a love story. Cage has had these same kind of performance problems in other roles that require more of a Jimmy Stewart type character. Cage keeps taking these roles, perhaps because he likes those kind of movies but his own energy as an actor doesn't lend itself to them, though he's gotten better at it with repeated attempts. He should leave these type of roles to less interesting actors who would fully commit to the film and spend his energy and considerable talent in more off beat roles and films where he can be his crazy interesting self."
"12135_10"	1	"Every motion picture Bette Davis stars in is worth experiencing. Before Davis co-stars with Leslie Howard in \"Of Human Bondage,\" she'd been in over a score of movies. Legend has it that Davis was 'robbed' of a 1935 Oscar for her performance as a cockney-speaking waitress, unwed mother & manipulative boyfriend-user, Mildred Rogers. The story goes that the AFI consoled Davis by awarding her 1st Oscar for playing Joyce Heath in \"Dangerous.\" I imagine Davis' fans of \"Of Human Bondage\" who agree with the Oscar-robbing legend are going to have at my critique's contrast of the 1934 film for which the AFI didn't award her performance & the 1936 film \"Dangerous,\" performance for which she received her 1st Oscar in 1937.<br /><br />I've tried to view all of Bette Davis' motion pictures, TV interviews, videos, advertisements for WWII & TV performances in popular series. In hindsight, it is easy to recognize why this film, \"Of Human Bondage,\" gave Davis the opportunity to be nominated for her performance. She was only 25yo when the film was completed & just about to reach Hollywood's red carpet. The public began to notice Bette Davis as a star because of her performance in \"Of Human Bondage.\" That is what makes it her legendary performance. But, RKO saw her greatness in \"The Man Who Played God,\" & borrowed her from Warners to play Rogers.<br /><br />I'm going to go with the AFI, in hindsight, some 41 years after their astute decision to award Davis her 1st Best Actress Oscar for \"Dangerous,\" 2 years later. By doing so, the AFI may have been instrumental in bringing out the very best in one of Hollywood's most talented 20th century actors. Because, from \"Of Human Bondage,\" onward, Davis knew for certain that she had to reach deep inside of herself to find the performances that earned her the golden statue. Doubtless, she deserved more than 2 Oscars; perhaps as many as 6.<br /><br />\"Dangerous\" provides an exemplary contrast in Davis' depth of acting characterization. For, it's in \"Dangerous\" (1936) that she becomes the greatest actor of the 20th century. Davis is so good as Joyce Heath, she's dead-center on the red carpet. Whereas in \"Of Human Bondage,\" Davis is right off the edge, still on the sidewalk & ready to take off on the rest of her 60 year acting career.<br /><br />Perhaps by not awarding her that legendary Oscar in 1935, instead of a star being born, an actor was given incentive to reach beyond stardom into her soul for the gifted actor's greatest work.<br /><br />It is well known that her contemporary peer adversary was Joan Crawford; a star whose performances still don't measure up to Davis'. Even Anna Nicole Smith was a 'star'. Howard Stern is a radio host 'star', too. Lots of people on stage & the silver screen are stars. Few became great actors. The key difference between them is something that Bette Davis could sense: the difference between the desire to do great acting or to become star-struck.<br /><br />Try comparing these two movies as I have, viewing one right after the other. Maybe you'll recognize what the AFI & I did. Davis was on the verge of becoming one of the greatest actors of the 20th century at 25yo & achieved her goal by the time she was 27. She spent her next 50 plus years setting the bar so high that it has not been reached . . . yet.<br /><br />Had the AFI sent her the message that she'd arrived in \"Of Human Bondage,\" Davis' life history as a great actor may have been led into star-struck-dom, instead."
"11269_1"	0	"Must confess to having seen a few howlers in my time, but this one is up there with the worst of them. Plot troubling to follow. Sex and violence thrown in to disorient and distract from the really poorly put together film.<br /><br />I can only imagine that the cast will look back on the end product and wish it to gather dust on a shelf not to be disturbed for a generation or two. Sadly, in my case, I have the DVD. It will sit on the shelf and look at me from time to time."
"8520_8"	1	"I thought the movie was actually pretty good. I enjoyed the acting and it moved along well. The director seemed to really grasp the story he was trying to tell. I have to see the big budget one coming out today, obviously they had a lot more money to throw at it but was very watchable. When you see a movie like this for a small budget you have to take that in to account when you are viewing it. There were some things that could of been better but most are budget related. The acting was pretty good the F/X and stunts were well done. A couple of standouts were the guy who played the camera asst. and the boy who played the child. These kind of films have kept LA working and this is one that turned out OK."
"3617_2"	0	"Really, really bad slasher movie. A psychotic person escapes from an asylum. Three years later he kills a sociology professor, end of scene. One semester yesterday later (hey, that's what the title card said) a new sociology professor is at the school. She makes friends with another female sociology professor who works there, and starts dating another professor. The students are all bored, as are we.<br /><br />There are a number of title cards indicating how much time has passed. Scenes are pretty short, and cut to different characters somewhere else, making for little progression of any kind. A lot of scenes involve characters walking and talking, or sitting and talking, and serve little purpose. Despite the passage of time, many of the characters are always wearing the same clothing. Sometimes the unclear passage of time means when we see a body for the second time, we ask ourselves: how long has that body been there? And also, at least one of the dead people don't seem to have been missed by others.<br /><br />The killer manages to kill one person by stabbing her in the breast, another by stabbing him in the crotch, and another by slicing her forehead. Is his knife poisoned or something?<br /><br />The video box cover has a cheerleader: there aren't any in the movie. The rear cover has a photo of someone in a graduation cap and gown menacing a group of women in a dorm room. The central redhead in the photo is in the movie, but nobody ever wears such an outfit, and there is no such scene. The killer is strictly one-on-one."
"3974_8"	1	"The Drug Years actually suffers from one of those aspects to mini-series or other kinds of TV documentaries run over and over again for a couple of weeks on TV. It's actually not long enough, in a way. All of the major bases in the decades are covered, and they're all interesting to note as views into post-modern history and from different sides. But it almost doesn't cover enough, or at least what is covered at times is given a once over when it could deserve more time. For example, the information and detail in part three about the whole process and business unto itself of shipping mass amounts of drugs (partly the marijuana, later cocaine) is really well presented, but there are more details that are kept at behest of how much time there is to cover.<br /><br />Overall though the documentary does shed enough light on how drugs, pop-culture, government intervention, the upper classes and lower classes and into suburbia, all felt the wave of various drugs over the years, and the interplay between all was very evident. Nobody in the film- except for the possibility of small hints with the pot)- goes to endorse drugs outright, but what is shown are those in archival clips about the honesty of what is at times fun, and then tragic, about taking certain drugs. The appearances of various staunch, ridiculously anti-drug officials does hammer some points down hard- with even in such an overview of the drug cultures and America's connection as a whole- as there is really only one major point that is made a couple of times by one of the interviewees. The only way to really approach the issue of drugs is not 'just say no', because as the war on drugs has shown it is not as effective as thought. It is really just to come clean on all sides about all the drugs and the people who may be hypocritical about them (as, for example, oxycontin continues on in the marketplace).<br /><br />Is it with the great interest and depth of a Ken Burns documentary? No, but for some summertime TV viewing for the young (i.e. my age) who will view a lot of this as almost ancient history despite most of it being no more than a generation ago, as well as for the 'old' who can reflect some decades later about the great peaks, careless times, and then the disillusionment prodded more by the same media that years earlier propagated and advertised it. There are those who might find the documentary to be particularly biased, which is not totally untrue, but it does attempt to get enough different takes on the social, political, and entertainment conditions of drugs interweaving (for better or obvious worse) for enough of a fascinating view."
"4364_1"	0	"I find it hard to understand why this piece of utter trash was repackaged. The only saving grace in the whole thing is the body of Ariauna in her sexy uniform. Her humour is also to be appreciated. She is a definite plus but alas it would take a magician to salvage this garbage. However she must be positively recognised for her heroic effort & true professionalism. Can't say the same for her co star Lilith with her whining voice that grates on your nervous system. Appeared disinterested & gave the impression that just her presence on the set was all that was needed. All said apart from Ariauna's performance it is indeed utter trash."
"7260_10"	1	"Hi everyone my names Larissa I'm 13 years old when i was about 4 years old i watch curly sue and it knocked my socks of i have been watching that movie for a long time in fact about 30 minutes ago i just got done watching it. Alisan porter is a really good actor and i Love that movie Its so funny when she is dealing the cards. Every time i watch that movie at the end of it i cry its so said i know I'm only 13 years old but its such a touching story its really weird thats Alisan is 25 years old now. Every time i watch a movie someone is always young and the movie comes out like a year after they make it and when u watch it and find out how old the person in the movie really is u wounder how they can go from one age to the next. Like Harry Potter. That movie was also great but still Daniel was about 12 years old in the first movie and i was about 11. SO how could he go from 12 to 16 in about 4 years and I'm only 13. I'm not sure if he is 16 right now i think he is almost 18 but thats kind of weird when u look at one movie and on the next there about 4 years old then u when they were only 1 in the last.I'm not sure i have a big imagination and i like to revile it.I am kind of a computer person but i like to do a lot of kids things also. I am very smart like curly sue in the movie but one thing i don't like in the movie is when that guy calls the foster home and makes curly sue get taken away i would kill that guy if he really had done it in real life. Well I'm going to stop writing i know a write a lot sometimes but kids do have a lot in there head that need to get out and if they don't kids will never get to learn.<br /><br />Larissa"
"9973_4"	0	"\"Problem Child\" is one of the goofiest movies ever made. It's not the worst (though some people will disagree with me on that), but it's not the best either. It's about a devilish 7-year-old boy who wrecks comic havoc on a childless couple (John Ritter, Amy Yasbeck) who foolishly adopts him. This film is too silly and unbelievable because I don't buy for one second that a child could act as unrurly as the kid does in this film. It's asinine and preposterous although I did laugh several times throughout (I really don't know why). But I can't recommend this film. I know I'm being too kind to it. If there is one positive thing about \"Problem Child\" is that it's better than the sequel which was just awful. <br /><br />** (out of four)"
"10851_2"	0	"This movie was made for fans of Dani (and Cradle of Filth). I am not one of them. I think he's just an imitator riding the black metal bandwagon (still, I'm generally not a fan of black metal). But as I was carrying this DVD case to pay for it, I convinced myself, that the less authentic something is the more it tries to be convincing. Thus I assumed I'm in for a roller-coaster ride of rubber gore and do-it-yourself splatter with a sinister background. Now, that is what I do like.<br /><br />I got home and popped it in. My patience lasted 15 minutes. AWFUL camera work and DISGUSTING quality. And that was then (2002), that it looked like it was shot using a Hi8 camcorder. I left it on the shelf. Maybe a nice evening with beer and Bmovies would create a nice setting for this... picture. <br /><br />After a couple of months I got back to it (in mentioned surroundings) and saw half. Then not only the mentioned aspects annoyed me. My disliking evolved. I noticed how funny Dani (1,65m; 5'5\" height) looked in his platform shoes ripping a head of a mugger apart. (Yes, ripping. His head apparently had no skull.) I also found that this movie may have no sense. Still, I haven't finished it yet, so I wasn't positive.<br /><br />After a couple more tries I finally managed to finish this flick - a couple of months back... (Yes, it took me 5,5 years.) So - Dani in fact was funny as Satan/Manson/super-evil-man's HELPER and the movie DID NOT make sense. See our bad person employs Dani to do bad things. He delivers. Why? Well I guess he's just very, very bad. As a matter of fact they both are and that is pretty much it.<br /><br />We have a couple of short stories joined by Dani's character. My favourite was about a guy, who STEALS SOMEONE'S LEG, because he wants to use it as his own. Yeah, exactly. <br /><br />The acting's ROCK BOTTOM. The CGI is the worst ever. I mean Stinger beats it (and, boy, is Stinger's CGI baaaaad). The story has no sense. And the quality is... Let's just say it is not satisfying. The only thing that might keep you watching is the unmotivated violence and gore. Blood and guts are made pretty well. Why, you can actually see that the movie originated there and then moved on. (Example - Dani 'The Man' Filth takes a stuffed cat - fake as can be - and guts it... and then eats what fell out. Why? We never know. We do know, however, that this cat must have been on illegal substances, as his heart is almost half his size.)<br /><br />You might think, after my comment that this movie is so bad it's good, but it's just bad. Cradle of Filth fans can add 3 points. I added one for gore."
"12259_7"	1	"\"A Family Affair\" takes us back to a less complicated time in America. It's sobering to see how different everything was back then. It was a more innocent era in our country and we watch a 'functional' family dealing in things together. The film also marks the beginning of the series featuring the Hardy family.<br /><br />The film, directed by George Seitz, is based on a successful play. Judge James Hardy, and his wife Emmily, are facing a domestic crisis that must be dealt with. Married daughter Joan comes home after she has committed a social blunder and her husband holds her responsible. At the same time, another daughter, Marion, brings home a beau, who is clear will clash with her father. The happy teen ager Andy, seems to be the only one without a problem until his mother makes him escort Polly to the dance, something he is reluctant to do.<br /><br />Needless to say, Judge Hardy will prove why he knows best as he puts a plan into action to get everyone together again. After all, he is a man that understands, not only the law, but how to deal with those outside forces that threatens his standing in the community and what will make his family happy.<br /><br />Lionel Barrymore plays Judge Hardy with conviction. He is the glue that holds everything together. Spring Byington is seen as Emily, the mother. Mickey Rooney has a small part in this film, but he is as always, fun to watch. Cecilia Parker and Julie Haydon appeared as the daughters, Marion and Joan. Sara Hayden and Margaret Marquis are also featured in the film as Aunt Milly and Polly, the girl that surprises Andy with her beauty.<br /><br />\"A Family Affair\" is a good way to observe our past through the positive image painted of an American family."
"1305_10"	1	"This film caught me off guard when it started out in a Cafe located in Arizona and a Richard Grieco,(Rex),\"Dead Easy\",'04, decides to have something to eat and gets all hot and bothered over a very hot, sexy waitress. While Rex steps out of the Cafe, he sees a State Trooper and asks him,\"ARE YOU FAST?\" and then all hell breaks loose in more ways than one. Nancy Allen (Maggie Hewitt),\"Dressed to Kill,\",'80, is a TV reporter and is always looking for a news scoop to broadcast. Maggie winds up in a hot tub and Rex comes a calling on her to tell her he wants a show down, Western style, with the local top cop in town. This is a different film, however, Nancy Allen and Richard Grieco are the only two actors who help this picture TOGETHER!"
"9277_1"	0	"I saw the omen when i was 11 on tv. I enjoyed the Trilogy. So when the chance to finally see one at the cinema came around i didnt pass it up. I went in to the cinema knowing that what i was about to see wasnt a cinema release but a made for TV film. However being a fan i couldnt resist. But this Omen movie which i saw at a midnight screening didnt bring chills it brought laughter. Risible Dialogue such as \"it is written that if a baby cries during baptism they reject there god\". What nonsense.No decent set pieces. Faye Grant so Good in V is wasted with this script from hell. No suprises and no fun. However i did laugh out loud several times at our bad it was.Truly Pathetic.1 out of 10"
"7828_10"	1	"I show this film to university students in speech and media law because its lessons are timeless: Why speaking out against injustice is important and can bring about the changes sought by the oppressed. Why freedom of the press and freedom of speech are essential to democracy. This is a must-see story of how apartheid was brought to the attention of the world through the activism of Steven Biko and the journalism of Donald Woods. It also gives an important lesson of free speech: \"You can blow out a candle, but you can't blow out a fire. Once the flame begins to catch, the wind will blow it higher.\" (From Biko by Peter Gabriel, on Shaking the Tree)."
"8611_3"	0	"When Rodney Dangerfield is on a roll, he's hilarious. In My 5 Wives, he's not on a roll. The timing of the one-liners is off, but they're the best thing going for the movie. The five women who play the wives don't add up to one whole actress between them. The plot is very weak. Even the premise is pretty weak; there are a few jokes about having multiple wives, but the situation has little to do with anything else in the movie. Most of the movie could play the same way even if Rodney's character had only one wife, so the premise seems more like an old man's fantasy than a key part of the comedy. Another old man's fantasy: we're supposed to accept that Rodney's character is an athletic skier.<br /><br />Jerry Stiller seems to be phoning in his role just to do a buddy a favor, and the rest of the name actors must simply be desperate for work.<br /><br />The odd nods to political correctness later in the movie don't really do anything for the movie. For those who like their movies politically correct, the non-PC humor is still there in the first place, and the seeming apologies for it still don't get the point. For those who hate seeing a movie cave in to political correctness, the PC add-ins are just annoying digressions.<br /><br />This has to be the mildest R-rated movie I've ever seen. There are some racy jokes, and the bedroom scenes would have made shocking TV 40 years ago, but that's about it. Maybe it was the topless men (kidding).<br /><br />The DVD features interviews where the cast members seem to find depth and importance in this movie and in their roles. I kept wondering if they were serious or kidding. They seem to be serious, but I kept thinking, \"They must be kidding!\" There's also a peculiar disclaimer suggesting that since the movie never actually names the Mormons or the Church of Latter-Day Saints, that somehow it's not about them. Never mind that the movie features a polygamous religion in Utah, and makes reference to Brigham Young.<br /><br />In short, My 5 Wives was a disappointment. I was hoping for Rodney on a roll, but the best I can say for the movie is that Rodney was looking pretty good for a guy who was pushing 80 at the time."
"1171_4"	0	"I can hardly believe that this inert, turgid and badly staged film is by a filmmaker whose other works I've quite enjoyed. The experience of enduring THE LADY AND THE DUKE (and no other word but \"enduring\" will do), left me in a vile mood, a condition relieved only by reading the IMDb user comment by ali-112. For not only has Rohmer attempted (with success) to make us see the world through the genre art of 18th century France but, as ali has pointed out, has shown (at the cost of alienating his audience) the effects of both class consciousness and the revolution it inspired through the eyes of a dislikably elitist woman of her times. The director has accomplished something undeniably difficult, but I question whether it was worth the effort it took for him to do so -- or for us to watch the dull results of his labor."
"4118_10"	1	"If there was anything Akira Kurosawa did wrong in making Dodes'ka-den, it was making it with the partnership he formed with the \"four knights\" (the other three being Kobayaski, Ichikawa, and Konishita). They wanted a big blockbuster hit to kick off their partnership, and instead Kurosawa, arguably the head cheese of the group, delivered an abstract, humanist art film with characters living in a decimated slum that had many of its characters face dark tragedies. Had he made it on a more independent basis or went to another studio who knows, but it was because of this, among some other financial and creative woes, that also contributed to his suicide attempt in 1971. And yet, at the end of the day, as an artist Kurosawa didn't stop delivering what he's infamous for with his dramas: the strengths of the human spirit in the face of adversity. That its backdrop is a little more unusual than most shouldn't be ignored, but it's not at all a fault of Kurosawa's.<br /><br />The material in Dodes'ka-den is absorbing, but not in ways that one usually finds from the director, and mostly because it is driven by character instead of plot. There's things that happen to these people, and Kurosawa's challenge here is to interweave them into a cohesive whole. The character who starts off in the picture, oddly enough (though thankfully as there's not much room for him to grow), is Rokkuchan, a brain damaged man-child who goes around all day making train sounds (the 'clickety-clack' of the title), only sometimes stopping to pray for his mother. But then we branch off: there's the father and son, the latter who scrounges restaurants for food and the former who goes on and on with site-specific descriptions of his dream house; an older man has the look of death to him, and we learn later on he's lost a lot more than he'll tell most people, including a woman who has a past with him; a shy, quiet woman who works in servitude to her adoptive father (or uncle, I'm not sure), who rapes her; and a meek guy in a suit who has a constant facial tick and a big mean wife- to those who are social around.<br /><br />There are also little markers of people around these characters, like two drunks who keep stumbling around every night, like clockwork, putting big demands on their spouses, sometimes (unintentionally) swapping them! And there's the kind sake salesman on the bike who has a sweet but strange connection with the shy quiet woman. And of course there's a group of gossiping ladies who squat around a watering hole in the middle of the slum, not having anything too nice to say about anyone unless it's about something erotic with a guy. First to note with all of this is how Kurosawa sets the picture; it's a little post-apocalyptic, looking not of any particular time or place (that is until in a couple of shots we see modern cars and streets). It's a marginalized society, but the concerns of these people are, however in tragic scope, meant to be deconstructed through dramatic force. Like Bergman, Kurosawa is out to dissect the shattered emotions of people, with one scene in particular when the deathly-looking man who has hollow, sorrowful eyes, sits ripping cloth in silence as a woman goes along with it.<br /><br />Sometimes there's charm, and even some laughs, to be had with these people. I even enjoyed, maybe ironically, the little moments with Rokkuchan (specifically with Kurosawa's cameo as a painter in the street), or the awkward silences with the man with the facial tics. But while Kurosawa allows his actors some room to improvise, his camera movements still remain as they've always been- patient but alert, with wide compositions and claustrophobic shots, painterly visions and faces sometimes with the stylization of a silent drama meant as a weeper. Amid these sometimes bizarre and touching stories, with some of them (i.e. the father and son in the car) especially sad, Kurosawa lights his film and designs the color scheme as his first one in Eastmancolor like it's one of his paintings. Lush, sprawling, spilling at times over the seams but always with some control, this place is not necessarily \"lighter\"; it's like the abstract has come full-throttle into the scene, where things look vibrant but are much darker underneath. It's a brilliant, tricky double-edged sword that allows for the dream-like intonations with such heavy duty drama.<br /><br />With a sweet 'movie' score Toru Takemitsu (also responsible for Ran), and some excellent performances from the actors, and a few indelible scenes in a whole fantastic career, Dodes'ka-den is in its own way a minor work from the director, but nonetheless near perfect on its own terms, which as with many Kurosawa dramas like Ikiru and Red Beard holds hard truths on the human condition without too much sentimentality."
"2365_3"	0	"This movie is just bad. Bad. Bad. Bad. Now that I've gotten that out of the way, I feel better. This movie is poor from beginning to end. The story is lame. The 3-D segment is really bad. Freddy is at his cartoon character worst. Thank God they killed him off. And who wants to see Roseanne and Tom Arnold cameos?<br /><br />The only good thing in the movie is the little bit of backstory that we're given on Freddy. We see he once had a family, and we get to see his abusive, alcoholic father (Alice Cooper).<br /><br />Other than that, all bad. There are some quality actors in here (Lisa Zane and Yaphet Kotto), and they do their best, but the end result is just so bad. The hour and a half I spent watching this movie is and hour and half I can't ever get back."
